,monthly_rent,property_type,rooms,parking,bathroom,size,furnished,region,AC,Cooking,Internet,Pub_Trsp,No_Afac,Washing_Machine,BBQ,Club_House,Gym,Jog,Lift,Minimart,MP_Hall,No_Fac,Parking,Playground,Sauna,Security,Squash,Pool,Tennis
9664,1190.0,0,12,1.0,1.0,800,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
9665,1000.0,0,10,1.0,1.0,600,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0
9666,1000.0,0,12,0.0,2.0,800,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
9667,850.0,0,12,0.0,2.0,800,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
9668,1000.0,0,12,0.0,2.0,800,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
9669,1500.0,0,12,1.0,2.0,1200,2,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0
9670,3000.0,2,12,1.0,3.0,1050,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0
9671,1100.0,0,12,1.0,2.0,805,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
9672,4200.0,7,10,0.0,2.0,1098,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0
9673,1200.0,2,12,1.0,2.0,1224,2,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0
9674,4700.0,7,12,2.0,3.0,1211,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
9675,700.0,0,12,1.0,2.0,700,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9676,3700.0,7,10,0.0,2.0,775,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0
9677,1350.0,2,12,1.0,2.0,1050,2,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1
9678,2700.0,2,12,2.0,2.0,1019,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1
9679,2500.0,2,12,2.0,2.0,850,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
9680,800.0,0,12,0.0,2.0,764,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0
9681,1200.0,2,12,2.0,2.0,900,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
9682,3500.0,7,12,1.0,2.0,753,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0
9683,3500.0,8,7,0.0,1.0,450,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0
9684,2199.0,7,12,2.0,2.0,880,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0
9685,1800.0,2,12,0.0,2.0,1000,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0
9686,1000.0,0,12,1.0,2.0,850,2,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0
9687,1399.0,0,12,1.0,2.0,1001,2,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0
9688,1000.0,2,12,0.0,2.0,850,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0
9689,1000.0,2,12,0.0,2.0,850,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
9690,1500.0,2,12,0.0,2.0,1100,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
9691,1000.0,0,12,0.0,2.0,850,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
9692,1800.0,2,10,2.0,2.0,833,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0
9693,1900.0,2,12,1.0,2.0,1100,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1
9694,1600.0,2,12,0.0,3.0,1300,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
9695,1000.0,0,12,1.0,2.0,800,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9696,1300.0,2,12,0.0,2.0,1100,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0
9697,1450.0,2,7,2.0,1.0,600,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
9698,2100.0,7,10,2.0,2.0,1025,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0
9699,1500.0,2,12,1.0,2.0,1000,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
9700,2000.0,2,10,0.0,2.0,803,2,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
9701,4000.0,2,14,1.0,4.0,2200,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
9702,2300.0,2,14,2.0,3.0,1262,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
9703,2000.0,7,12,1.0,2.0,1120,2,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0
9704,1700.0,2,12,2.0,2.0,1100,2,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
9705,2500.0,2,12,0.0,3.0,1250,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9706,1800.0,2,10,0.0,2.0,800,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0
9707,1300.0,2,12,0.0,2.0,1000,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9708,2000.0,0,12,2.0,3.0,1073,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
9709,1300.0,2,12,1.0,2.0,900,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0
9710,1600.0,7,12,2.0,2.0,932,2,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
9711,1600.0,0,14,2.0,2.0,1000,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0
9712,650.0,4,12,0.0,1.0,650,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9713,1300.0,0,12,1.0,2.0,829,2,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0
9714,1300.0,0,12,1.0,2.0,850,2,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0
9715,1750.0,2,7,1.0,1.0,510,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
9716,1700.0,7,12,1.0,2.0,1040,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0
9717,1400.0,2,14,0.0,2.0,1272,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0
9718,1700.0,2,12,1.0,2.0,1100,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0
9719,3200.0,2,12,0.0,2.0,1300,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1
9720,5000.0,8,10,1.0,2.0,1400,2,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0
9721,2300.0,7,10,0.0,2.0,729,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
9722,1500.0,2,12,2.0,2.0,1100,2,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
9723,1700.0,2,12,2.0,2.0,925,2,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0
9724,1700.0,2,12,2.0,2.0,1074,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
9725,2100.0,2,7,1.0,1.0,635,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0
9726,1100.0,2,12,0.0,2.0,800,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
9727,1500.0,7,12,1.0,2.0,948,2,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
9728,3300.0,2,14,2.0,3.0,1116,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0
9729,2200.0,2,7,0.0,1.0,720,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1
9730,1100.0,2,12,0.0,2.0,800,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9731,1500.0,2,12,1.0,2.0,800,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0
9732,1100.0,0,12,1.0,2.0,800,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0
9733,800.0,0,12,0.0,2.0,935,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9734,1390.0,0,12,1.0,2.0,876,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0
9735,3200.0,7,12,0.0,2.0,1055,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0
9736,800.0,0,12,0.0,2.0,935,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9737,1600.0,2,14,2.0,2.0,1006,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
9738,1750.0,7,10,1.0,1.0,605,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
9739,1800.0,7,10,1.0,1.0,605,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
9740,2000.0,7,14,2.0,2.0,940,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
9741,1000.0,0,12,0.0,2.0,855,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9742,1600.0,0,12,1.0,2.0,850,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
9743,1650.0,2,12,1.0,2.0,900,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1
9744,750.0,0,12,0.0,1.0,760,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9745,2000.0,0,12,1.0,2.0,876,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0
9746,2400.0,2,12,2.0,2.0,1235,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0
9747,800.0,0,10,0.0,1.0,600,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9748,1280.0,2,12,1.0,2.0,865,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1
9749,2380.0,7,10,2.0,2.0,970,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
9750,2000.0,7,10,0.0,2.0,900,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0
9751,1200.0,4,10,0.0,1.0,650,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9752,1300.0,2,12,1.0,2.0,750,2,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0
9753,1380.0,7,12,1.0,2.0,900,2,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0
9754,4500.0,2,10,0.0,2.0,1400,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0
9755,850.0,4,12,0.0,1.0,656,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
9756,1600.0,7,12,0.0,2.0,900,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
9757,2500.0,2,12,0.0,3.0,1200,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1
9758,2600.0,2,14,2.0,3.0,1580,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
9759,2000.0,7,10,0.0,2.0,856,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0
9760,1200.0,0,10,2.0,1.0,565,2,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0
9761,2450.0,2,12,1.0,2.0,1450,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
9762,1550.0,7,12,2.0,2.0,986,2,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0
9763,1350.0,2,12,1.0,2.0,810,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0
9764,3500.0,2,12,1.0,4.0,1700,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0
9765,850.0,0,12,0.0,2.0,750,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
9766,1300.0,0,12,2.0,2.0,926,2,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0
9767,1300.0,0,12,1.0,2.0,850,2,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0
9768,1350.0,2,12,1.0,2.0,900,2,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
9769,1300.0,0,10,0.0,2.0,970,2,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0
9770,2200.0,2,10,1.0,2.0,913,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0
9771,3000.0,2,12,2.0,3.0,1610,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0
9772,2200.0,0,10,2.0,2.0,775,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0
9773,3300.0,2,12,1.0,2.0,1500,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1
9774,2100.0,7,7,0.0,1.0,495,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9775,1600.0,2,12,1.0,2.0,1141,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1
9776,1800.0,7,10,1.0,2.0,645,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0
9777,2800.0,0,12,1.0,2.0,1400,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
9778,2600.0,2,12,2.0,3.0,1610,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0
9779,1700.0,0,12,1.0,2.0,850,2,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
9780,3000.0,2,14,0.0,2.0,1000,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
9781,2800.0,9,12,0.0,4.0,2000,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9782,8500.0,7,14,2.0,5.0,3650,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
9783,1800.0,2,12,0.0,2.0,1100,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0
9784,1850.0,2,12,1.0,2.0,958,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
9785,1300.0,0,12,1.0,2.0,850,2,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
9786,1810.0,2,12,1.0,2.0,851,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9787,2480.0,7,12,2.0,2.0,1050,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0
9788,1500.0,0,7,1.0,1.0,450,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0
9789,800.0,0,12,1.0,2.0,970,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
9790,1700.0,2,12,0.0,2.0,1100,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0
9791,1000.0,2,12,0.0,2.0,850,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
9792,2800.0,2,14,0.0,4.0,1615,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1
9793,1399.0,2,12,1.0,2.0,1100,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9794,1200.0,0,12,0.0,2.0,1200,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
9795,1450.0,2,12,1.0,2.0,800,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0
9796,2600.0,7,12,2.0,2.0,1061,2,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0
9797,1500.0,2,12,1.0,2.0,800,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
9798,2500.0,7,12,2.0,2.0,1061,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1
9799,1650.0,7,7,0.0,1.0,462,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0
9800,1500.0,7,7,0.0,1.0,350,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0
9801,1200.0,2,12,1.0,2.0,1042,2,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1
9802,600.0,2,10,1.0,1.0,590,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0
9803,1400.0,2,10,1.0,2.0,910,2,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1
9804,1700.0,0,14,2.0,2.0,1000,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0
9805,2300.0,2,12,2.0,2.0,1234,2,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
9806,1400.0,7,12,1.0,2.0,820,2,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0
9807,1450.0,7,12,1.0,2.0,1096,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0
9808,2000.0,2,10,1.0,2.0,852,2,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
9809,2000.0,2,12,2.0,2.0,977,2,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0
9810,1500.0,7,10,1.0,1.0,800,2,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0
9811,1600.0,2,12,2.0,2.0,1224,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0
9812,1800.0,2,14,2.0,2.0,1184,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
9813,3100.0,7,12,1.0,2.0,990,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0
9814,3100.0,7,12,2.0,2.0,1119,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0
9815,1750.0,7,10,1.0,2.0,715,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0
9816,1700.0,2,12,2.0,2.0,850,2,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1
9817,2200.0,2,12,2.0,2.0,850,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1
9818,1300.0,7,10,1.0,2.0,650,2,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0
9819,2800.0,2,14,1.0,3.0,1615,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1
9820,2300.0,2,14,2.0,2.0,1000,2,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1
9821,2600.0,7,7,0.0,1.0,722,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
9822,850.0,2,7,1.0,1.0,600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9823,3400.0,7,10,1.0,2.0,887,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0
9824,1300.0,0,12,1.0,2.0,955,2,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0
9825,1200.0,2,7,1.0,1.0,717,2,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
9826,1300.0,2,12,0.0,2.0,980,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0
9827,1400.0,2,12,2.0,2.0,1100,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
9828,2500.0,2,12,2.0,2.0,1152,2,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0
9829,1400.0,2,10,0.0,1.0,775,2,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
9830,1700.0,7,14,2.0,2.0,932,2,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
9831,1100.0,2,12,0.0,2.0,850,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
9832,1650.0,2,10,1.0,2.0,775,2,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
9833,1900.0,2,14,1.0,2.0,1550,2,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0
9834,1900.0,7,14,2.0,3.0,1027,2,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
9835,1600.0,0,12,1.0,2.0,900,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0
9836,1750.0,2,12,1.0,2.0,1100,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
9837,1500.0,0,12,1.0,2.0,850,2,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0
9838,1550.0,2,12,1.0,2.0,1417,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
9839,1100.0,2,12,1.0,2.0,650,2,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1
9840,1250.0,0,12,0.0,2.0,750,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9841,1400.0,7,10,0.0,2.0,650,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0
9842,1300.0,2,12,1.0,2.0,1200,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0
9843,1400.0,2,12,1.0,2.0,1200,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1
9844,2500.0,2,14,1.0,2.0,1785,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
9845,1400.0,7,12,2.0,2.0,1009,2,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0
9846,850.0,0,10,0.0,1.0,688,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9847,1800.0,0,12,1.0,2.0,1000,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0
9848,1400.0,7,12,1.0,2.0,1009,2,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0
9849,900.0,0,10,0.0,1.0,570,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9850,1400.0,7,12,1.0,2.0,820,2,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0
9851,2400.0,7,10,1.0,1.0,710,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0
9852,1050.0,7,12,0.0,2.0,900,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0
9853,2600.0,2,14,2.0,2.0,1250,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9854,2280.0,7,10,2.0,2.0,893,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0
9855,1450.0,2,12,1.0,2.0,1200,2,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
9856,2499.0,2,12,2.0,2.0,1100,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0
9857,2000.0,2,14,2.0,3.0,1893,2,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0
9858,2200.0,2,12,2.0,2.0,1100,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
9859,1000.0,0,12,0.0,2.0,850,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9860,1000.0,2,12,0.0,2.0,850,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
9861,1000.0,2,12,0.0,2.0,850,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
9862,1250.0,2,12,1.0,2.0,775,2,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1
9863,2000.0,0,12,1.0,2.0,810,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0
9864,1100.0,2,12,1.0,2.0,755,2,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0
9865,2100.0,7,10,0.0,2.0,900,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0
